Tweet ID,Tweet URL,Tweet Posted Time,Tweet Type,Tweet Text,Tweet Text Length,Client,Client URL,Total Retweets,Total Likes,Total Quoted,Total Replies,Language,Sensitive Content,Replying To Username,Mentions,Hashtags,Emojis,Symbols,Total Mentions,Total Hashtags,Total URLs,Total Media,Total Emojis,Total Symbols,Total Polls,URL,Media Type,Media URL,Media Alt Text,Tweet Truncated,Original Author Twitter ID,Original Author Full name,Original Author Screen name,Original Author Location,Original Author Description (Bio),Original Author Website,Original Author Total Followers,Original Author Total Following,Original Author Total Public Lists,Original Author Total Likes,Original Author Total Tweets,Original Author Verified Account,Original Author Protected Tweets,Original Author Has NFT Avatar,Original Author Created At (UTC),Original Author Possible Email,Original Author Possible Phone
1433613926864883727,https://twitter.com/AlamedaTrabucco/status/1433613926864883727,2021-09-03 02:12:50,Quote,Using lower leverage and making a little less $ most of the time vs Getting your giant position liquidated on a 20% move,122,Twitter Web App,https://mobile.twitter.com,11,307,4,23,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433588343548243969,https://twitter.com/AlamedaTrabucco/status/1433588343548243969,2021-09-03 00:31:10,Quote,I've always joked around with @rsalame7926 on here but that's because in reality I like and respect him so much. I've missed working with him at Alameda but what he's doing now is important and exciting! P.S. buy a boat and let me use it.,239,Twitter Web App,https://mobile.twitter.com,1,77,0,7,en,,,rsalame7926,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433510650374852613,https://twitter.com/AlamedaTrabucco/status/1433510650374852613,2021-09-02 19:22:27,Reply,@cmsintern @UpOnlyTV sir what was the deleted tweet,51,Twitter Web App,https://mobile.twitter.com,1,14,0,2,en,,cmsintern,"cmsintern,UpOnlyTV","","","",2,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433323256841261059,https://twitter.com/AlamedaTrabucco/status/1433323256841261059,2021-09-02 06:57:48,Reply,@Kasperbit Man I keep forgetting about them and then I have to re-remember them all over again,94,Twitter Web App,https://mobile.twitter.com,0,12,0,1,en,,Kasperbit,Kasperbit,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433198169416892416,https://twitter.com/AlamedaTrabucco/status/1433198169416892416,2021-09-01 22:40:45,Reply,@cmsholdings Turns out beaches have wifi these days,51,Twitter Web App,https://mobile.twitter.com,0,47,0,4,en,,cmsholdings,cmsholdings,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433160331220566024,https://twitter.com/AlamedaTrabucco/status/1433160331220566024,2021-09-01 20:10:24,Reply,@FTX_Official,13,Twitter Web App,https://mobile.twitter.com,0,33,0,6,qam,,AlamedaTrabucco,FTX_Official,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433129315860828164,https://twitter.com/AlamedaTrabucco/status/1433129315860828164,2021-09-01 18:07:09,Reply,@duckdarryl @George_harrap Oh I mean sure good point,52,Twitter Web App,https://mobile.twitter.com,0,21,0,2,en,,duckdarryl,"duckdarryl,George_harrap","","","",2,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433129090882564098,https://twitter.com/AlamedaTrabucco/status/1433129090882564098,2021-09-01 18:06:16,Reply,@George_harrap I think I tweeted something like that at $25 or so,65,Twitter Web App,https://mobile.twitter.com,1,66,0,4,en,,George_harrap,George_harrap,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1433127990632738818,https://twitter.com/AlamedaTrabucco/status/1433127990632738818,2021-09-01 18:01:53,Tweet,Fuck does this mean no more buying under $50? https://t.co/0rfqELubeL,45,Twitter Web App,https://mobile.twitter.com,23,695,13,60,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/E-N-TyqUcAEU26A.jpg,"",,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432874211236728834,https://twitter.com/AlamedaTrabucco/status/1432874211236728834,2021-09-01 01:13:28,Reply,@BeardedKsum @CryptoCobain @UpOnlyTV (to be clear I have never charged an appearance fee to anyone :P),102,Twitter Web App,https://mobile.twitter.com,0,12,0,4,en,,BeardedKsum,"BeardedKsum,UpOnlyTV","","","",2,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432873032498831363,https://twitter.com/AlamedaTrabucco/status/1432873032498831363,2021-09-01 01:08:47,Reply,"@CryptoCobain @UpOnlyTV I've yet to charge you my typical appearance fee, consider yourselves lucky",99,Twitter Web App,https://mobile.twitter.com,0,163,1,10,en,,cobie,UpOnlyTV,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432865849681977353,https://twitter.com/AlamedaTrabucco/status/1432865849681977353,2021-09-01 00:40:14,Reply,"Also the episode of @UpOnlyTV contributed a decent amount to my desire to look into this, thanks guys!",102,Twitter for iPhone,http://twitter.com/download/iphone,5,202,0,10,en,,AlamedaTrabucco,UpOnlyTV,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432838815522037762,https://twitter.com/AlamedaTrabucco/status/1432838815522037762,2021-08-31 22:52:49,Reply,"@rulerofbronze5 Isn't that from ""Friends""",41,Twitter Web App,https://mobile.twitter.com,0,1,0,1,en,,rulerofbronze5,rulerofbronze5,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432834013912190977,https://twitter.com/AlamedaTrabucco/status/1432834013912190977,2021-08-31 22:33:44,Tweet,Alpha leak: one of the NFTs I bought yesterday was because it looked the most like a drag queen of all the ones I looked at.,124,Twitter Web App,https://mobile.twitter.com,13,388,11,122,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432828690845474818,https://twitter.com/AlamedaTrabucco/status/1432828690845474818,2021-08-31 22:12:35,Retweet,welcome to all the ETH NFTers trying out solana. here are some tips: 1) use @phantom,86,Twitter for iPhone,http://twitter.com/download/iphone,163,782,0,0,en,,,phantom,"","","",1,0,0,0,0,0,0,,,,,,1267521109882265604,backbooked,backbooked,"",quant trader @cmsholdings,,7450,786,136,18897,4225,false,false,false,2020-06-01 18:19:27,"",""
1432819502945746945,https://twitter.com/AlamedaTrabucco/status/1432819502945746945,2021-08-31 21:36:04,Reply,Please note this is not an invitation to DM me with NFT suggestions!!!!!!!,74,Twitter Web App,https://mobile.twitter.com,2,226,0,40,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816546334658565,https://twitter.com/AlamedaTrabucco/status/1432816546334658565,2021-08-31 21:24:19,Reply,"Taking a flyer on new trends is probably just right a lot more than I give it credit for being true. After all, that's exactly what my decision to pivot to crypto was. I'll be on the lookout for more spots like this moving forward -- nothing like a cheap lottery ticket. https://t.co/uJYFNOzkvC",271,Twitter Web App,https://mobile.twitter.com,6,216,2,11,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/E-JjDWNVQAAalG7.mp4,Lottery Lotto GIF,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816538776600584,https://twitter.com/AlamedaTrabucco/status/1432816538776600584,2021-08-31 21:24:17,Reply,"A big lesson for us (especially for me) is not to trust my instincts about things I've learned I'm sort of naturally biased against. I ignored a lot of signs that NFTs would blow up, and lost out on a lot of initial upside. (I'll never ignore @ParisHilton again) https://t.co/SZ2SGbWIyF",264,Twitter Web App,https://mobile.twitter.com,18,301,7,8,en,false,AlamedaTrabucco,ParisHilton,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/E-JjC4vVUAAIcyO.mp4,Paris Hilton Thats Hot GIF,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816531197489161,https://twitter.com/AlamedaTrabucco/status/1432816531197489161,2021-08-31 21:24:16,Reply,"We'll be trying very hard to predict whether this momentum will keep up and, if so, to follow it where it goes -- it's exciting to be living through what could end up being a huge paradigm shift for the media landscape, in any case.",232,Twitter Web App,https://mobile.twitter.com,2,140,0,3,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816529586868224,https://twitter.com/AlamedaTrabucco/status/1432816529586868224,2021-08-31 21:24:15,Reply,"Will this be true going forward? Genuinely not sure. I thought yield farming would be more faddish than it ended up being, and I've learned to update against trusting my instincts on these things.",196,Twitter Web App,https://mobile.twitter.com,2,127,0,2,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816527762345984,https://twitter.com/AlamedaTrabucco/status/1432816527762345984,2021-08-31 21:24:15,Reply,"(You can of course do better by, like, having your nose the ground and knowing which are the most popular, or having good instinct -- I am operating from the perspective of someone who ""doesn't get"" all that, though I do like a lot of the art!)",244,Twitter Web App,https://mobile.twitter.com,2,121,1,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816525983944705,https://twitter.com/AlamedaTrabucco/status/1432816525983944705,2021-08-31 21:24:14,Reply,"... and some have definitely flopped. But the average one has just done CRAZY well, because a few have gone to the moon. That means if you don't know which are good? You should just buy 'em all, and each of those trades would have been good. https://t.co/SvdHvK8p0A",241,Twitter Web App,https://mobile.twitter.com,5,140,2,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/E-JjCKKVgAYkMLx.mp4,Harry Potter Hogwarts Express GIF,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816517482090500,https://twitter.com/AlamedaTrabucco/status/1432816517482090500,2021-08-31 21:24:12,Reply,"We didn't KNOW it was gonna go up -- but if Elon kept tweeting, the upside was SO HIGH it didn't really matter, it was still +EV. These NFT projects are similar -- each will individually have some probability to skyrocket ...",226,Twitter Web App,https://mobile.twitter.com,6,152,2,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816515762376707,https://twitter.com/AlamedaTrabucco/status/1432816515762376707,2021-08-31 21:24:12,Reply,"Am I especially good at recognizing which project will be the biggest, or which ultra-rare Ape attribute is gonna be the most valued a priori? Not really. But it turns out, at least lately, NFT projects have just been January 2021-era DOGE again:",248,Twitter Web App,https://mobile.twitter.com,5,150,0,4,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816513598177284,https://twitter.com/AlamedaTrabucco/status/1432816513598177284,2021-08-31 21:24:11,Reply,"When NFTs started getting big, I will admit: I scoffed. ""So they're just like, pictures? Why should I care? Even if there's $, how would I have any advantage?"" But man -- this opportunity has turned out to be BIG. https://t.co/mT2eRXLkTn",214,Twitter Web App,https://mobile.twitter.com,10,177,3,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/E-JjBK3VQAE_6GH.mp4,This Is Us Rebecca Pearson GIF,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816501359185923,https://twitter.com/AlamedaTrabucco/status/1432816501359185923,2021-08-31 21:24:09,Reply,"Recognizing spots where the investment is good is critical: - the election trading just required a few days of modeling to transform it into something v. similar to our usual trading - DeFi was a lot of work, but the opportunity was HUGE -- and it's still going on / paying off",277,Twitter Web App,https://mobile.twitter.com,3,140,0,2,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816499857575937,https://twitter.com/AlamedaTrabucco/status/1432816499857575937,2021-08-31 21:24:08,Reply,"It's easy to scoff at something like that. ""There's $ there, but we don't really have edge in it, shouldn't we just focus on what we're good at?"" And often that logic is right! The initial investment in getting good might be too high, maybe we're really NOT suited for it, etc.",278,Twitter Web App,https://mobile.twitter.com,2,124,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816497903091714,https://twitter.com/AlamedaTrabucco/status/1432816497903091714,2021-08-31 21:24:08,Reply,"Each of those things represented an opportunity which: - could make us a lot of $ - could leverage our skills and resources, albeit in a new way - required us to spend time not focusing on our bread and butter https://t.co/4xXNbudqsW",209,Twitter Web App,https://mobile.twitter.com,3,116,0,1,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/E-JjAhlVcAAoCRn.mp4,GIF by beckadoodles,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816490261090312,https://twitter.com/AlamedaTrabucco/status/1432816490261090312,2021-08-31 21:24:06,Reply,"Occasionally, a big opportunity pops up which is nothing like that, though. A few examples: - 2020 election trading (relevant because it was on some crypto exchanges) - DeFi becoming huge https://t.co/UGGJmGeWBF",187,Twitter Web App,https://mobile.twitter.com,3,135,0,2,en,false,AlamedaTrabucco,"","","","",0,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/E-JjAFyVcAEb2sw.mp4,Disco Janet GIF,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816482782613508,https://twitter.com/AlamedaTrabucco/status/1432816482782613508,2021-08-31 21:24:04,Reply,"""Crypto"" is not monolithic, of course. Our edge has historically come from a few places -- having infrastructure in place to execute short-timescale arbs and spreads and having good intuition about market structure -&gt; make good delta bets have been two of the bigger sources.",278,Twitter Web App,https://mobile.twitter.com,2,164,0,1,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816481104842755,https://twitter.com/AlamedaTrabucco/status/1432816481104842755,2021-08-31 21:24:04,Reply,"I've talked before about how Alameda really only has one goal: make money trading. We trade crypto because we have edge doing so and believe it to be the best use of our resources, but if e.g. sports betting became big enough we'd probably focus 1/3 of our time on it or whatever.",280,Twitter Web App,https://mobile.twitter.com,3,222,4,2,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432816478902886400,https://twitter.com/AlamedaTrabucco/status/1432816478902886400,2021-08-31 21:24:03,Tweet,"I went to school for math. I got trained in quant trading, and eventually shifted to quant trading in crypto. Over time, I've relied less on math and more on intuition, e.g. for analyzing Elon's tweets. Yesterday I looked at ... cartoons? for 4 hours. A thread about adapting. https://t.co/B77eGKSFYw",279,Twitter Web App,https://mobile.twitter.com,405,2658,104,162,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/E-JO6y6VIAAQVWe.jpg,"",,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432734068928442371,https://twitter.com/AlamedaTrabucco/status/1432734068928442371,2021-08-31 15:56:35,Quote,Will be live momentarily!,25,Twitter Web App,https://mobile.twitter.com,3,43,0,5,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432520532251926532,https://twitter.com/AlamedaTrabucco/status/1432520532251926532,2021-08-31 01:48:04,Reply,@cmsholdings sir my understanding is jpegs are all that matters right now,73,Twitter Web App,https://mobile.twitter.com,3,157,0,6,en,,cmsholdings,cmsholdings,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432467297348714500,https://twitter.com/AlamedaTrabucco/status/1432467297348714500,2021-08-30 22:16:32,Tweet,Fine. https://t.co/x0GAwgXHja,5,Twitter Web App,https://mobile.twitter.com,105,1320,40,169,en,false,,"","","","",0,0,0,1,0,0,0,,photo,https://pbs.twimg.com/media/E-ElVxBVkAoWznm.jpg,"",,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432462756851040261,https://twitter.com/AlamedaTrabucco/status/1432462756851040261,2021-08-30 21:58:29,Reply,@cmsintern @alamedaintern sir,29,Twitter for iPhone,http://twitter.com/download/iphone,0,21,0,2,und,,cmsintern,"cmsintern,alamedaintern","","","",2,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1432461935593754624,https://twitter.com/AlamedaTrabucco/status/1432461935593754624,2021-08-30 21:55:13,Reply,@alamedaintern @cmsintern ^ is this an NFT,42,Twitter Web App,https://mobile.twitter.com,0,27,0,2,en,,alamedaintern,"alamedaintern,cmsintern","","","",2,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431874364589297664,https://twitter.com/AlamedaTrabucco/status/1431874364589297664,2021-08-29 07:00:26,Reply,"@bitcoin4bernie @CryptoJeffS HK has quarantine for vaccinated eg, many advocate for this policy more broadly",108,Twitter for iPhone,http://twitter.com/download/iphone,0,2,0,1,en,,bitcoin4bernie,"bitcoin4bernie,CryptoJeffS","","","",2,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431845219926884356,https://twitter.com/AlamedaTrabucco/status/1431845219926884356,2021-08-29 05:04:37,Tweet,“Even with vaccines we should quarantine” people give me ETH maxi vibes,71,Twitter for iPhone,http://twitter.com/download/iphone,31,696,8,64,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431813714093641740,https://twitter.com/AlamedaTrabucco/status/1431813714093641740,2021-08-29 02:59:25,Reply,"The reality is people doing this are risk-averse, which is not a trait that suits you well when managing a lot of $ trying to maximize it, in my experience. (I used to be really risk-averse FWIW; I started doing a lot better in trading and in life when I stopped)",265,Twitter Web App,https://mobile.twitter.com,0,76,1,8,en,,AlamedaTrabucco,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431812904257343492,https://twitter.com/AlamedaTrabucco/status/1431812904257343492,2021-08-29 02:56:12,Quote,"100%. I increasingly think things like: - the best funds mostly are incentivized to not give 80% of profit away in exchange for 2% guarantee (guaranteed* yield in this business is, uh, higher) - the rest ... well, they might be, but what does that say about their expected profit?",280,Twitter Web App,https://mobile.twitter.com,10,106,0,11,en,,,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431709564760576003,https://twitter.com/AlamedaTrabucco/status/1431709564760576003,2021-08-28 20:05:34,Reply,"@choffstein Everyone talks about this tweet bur my fav in the thread is the one where the other guy is like ""you want me to use an EXCHANGE to make a BET????""",158,Twitter Web App,https://mobile.twitter.com,0,49,0,6,en,,choffstein,choffstein,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431367908337205249,https://twitter.com/AlamedaTrabucco/status/1431367908337205249,2021-08-27 21:27:57,Reply,@BanhbaoCrypto Literal MTG on the blockchain I could get behind :P,66,Twitter Web App,https://mobile.twitter.com,0,19,0,2,en,,Chubbicorn230,"","","","",0,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
1431367794189213698,https://twitter.com/AlamedaTrabucco/status/1431367794189213698,2021-08-27 21:27:30,Reply,@0xRacer I mostly draft these days but yeah dimir/esper/etc. control is my style bias to the extent I have one.,111,Twitter Web App,https://mobile.twitter.com,0,7,0,0,en,,0xRacer,0xRacer,"","","",1,0,0,0,0,0,0,,,,,,1260642356753129472,Sam Trabucco,AlamedaTrabucco,"",Former CEO + crypto quant trader @ https://t.co/HgMj6usiBe. Sports were too hard so I did math instead. Not investment advice.,,180178,171,3706,7219,3802,true,false,false,2020-05-13 18:47:10,"",""
